8.602325,9.899495
9.899495,9.899495
9.899495,17.691807
17.691807,2
2,27.45906
27.45906,30.610456
30.610456,13.892444
13.892444,12.165525
12.165525,24.083189
24.083189,17.804493
17.804493,31.622776
12.0415945,11.401754
11.401754,30
30,19.209373
19.209373,11.7046995
11.7046995,8.944272
8.944272,14.3178215
14.3178215,11.401754
11.401754,8.062258
8.062258,15.6205
15.6205,12.0415945
12.0415945,15.033297
15.033297,14.142136
14.142136,32.06244
32.06244,52.801514
33.105892,51.40039
19.026299,72.73238
72.73238,19.104973
19.104973,32.38827
32.38827,9.899495
9.899495,9.486833
9.486833,20.615528
20.615528,12.649111
12.649111,18.681541
18.681541,20.615528
20.615528,29.410883
29.410883,21.095022
21.095022,8.062258
8.062258,19.723083
19.723083,9.848858
9.848858,16.492422
16.492422,3.6055512
10,11.18034
11.18034,15.033297
21.84033,13
13,25.942244
25.942244,22.36068
22.36068,23.021729
23.021729,24.596748
24.596748,16.643316
16.643316,22.36068
22.36068,17.691807
17.691807,15.811388
15.811388,13
13,7.28011
7.28011,22.203604
22.203604,25
25,13.341664
13.341664,10
10,22.627417
22.627417,17.262676
17.262676,21.213203
21.213203,30.066593
30.066593,30.479502
16.27882,11.18034
16.763054,16.27882
16.27882,23.345236
33.06055,21.931713
21.931713,22.36068
22.36068,14.21267
14.21267,34.0147
34.0147,31.827662
31.827662,8.944272
8.944272,18.384777
18.384777,52.34501
19.209373,18.384777
18.384777,12.529964
13.341664,41.400482
8.062258,20.880613
20.880613,8.246211
13.892444,24.04163
13.416408,16.40122
16.40122,35.69314
23.086792,11
9.433981,14.422205
14.422205,13.453624
13.453624,11
11,8.5440035
4,26.076809
26.076809,28.600698
28.600698,9.486833
40.496914,24
29.017237,19.209373
19.209373,12.649111
12.649111,26.305893
26.305893,18.027756
18.027756,5.0990195
5.0990195,5
5,16.03122
16.03122,26.400757
26.400757,15.652476
15.652476,20.615528
20.615528,27.45906
27.45906,21.633308
43.56604,19.723083
19.723083,29.15476
29.15476,15.6205
15.6205,14.422205
21.213203,27.802877
27.802877,10.440307
10.440307,13.601471
13.601471,19.235384
19.235384,53.15073
53.15073,11.18034
11.18034,9.486833
9.486833,10.049875
10.049875,12.369317
12.369317,16.03122
16.03122,8.602325
5,13.152946
13.152946,17.029387
19.026299,26.400757
26.400757,15.297058
15.297058,8.5440035
8.5440035,28.231188
28.231188,71.19691
71.19691,11.7046995
11.7046995,18.439089
18.439089,1
1,10
5.3851647,14.142136
14.142136,20.59126
20.59126,27.658634
27.658634,11.7046995
13.038404,18.027756
20.615528,9.848858
9.848858,18.601076
23.345236,15.132746
23.43075,22.671568
22.671568,16.492422
16.492422,11
11,7.071068
7.071068,26.925823
26.925823,17.262676
17.262676,11.401754
11.401754,26.24881
26.24881,29.698484
29.698484,30.083218
30.083218,20.22375
20.22375,10.770329
10.770329,21.400934
21.400934,11.401754
7.28011,21.400934
21.400934,43.266617
43.266617,13.453624
13.453624,18.027756
18.027756,29
29,25.632011
20.396078,21.84033
21.84033,12
12,13.038404
13.038404,18.439089
18.439089,15.811388
15.811388,13.601471
13.601471,22.561028
22.561028,22.671568
22.671568,28.442924
13.152946,10.049875
35.014282,31.241
20.615528,35.057095
35.057095,17.691807
17.691807,33.12099
33.12099,5.8309517
8,8.602325
8.602325,6.4031243
16.552946,18.027756
18.027756,6.4031243
6.4031243,21.84033
21.84033,15.811388
15.811388,19.209373
19.209373,30.413813
30.413813,21.213203
21.213203,25.317978
25.317978,10
10,8.944272
8.944272,24.698177
24.698177,12.0415945
12.0415945,17.464249
17.464249,15.297058
15.297058,14.422205
14.422205,13.453624
13.453624,19.723083
19.723083,28.653097
28.653097,24.186773
24.186773,15.652476
15.652476,38.27532
38.27532,68.7968
68.7968,13.152946
13.152946,2
2,20
20,32.89377
32.89377,6
6,35.22783
35.22783,19.697716
19.697716,29.274563
29.274563,18.439089
18.439089,17.720045
17.720045,24.020824
24.020824,9.486833
16.643316,39.849716
39.849716,12.0415945
12.0415945,22.671568
5,9.219544
9.219544,8.944272
8.944272,53.935146
53.935146,16.763054
16.763054,18.439089
18.439089,14.866069
14.866069,7.81025
7.81025,13.601471
13.601471,17.262676
17.262676,53.15073
53.15073,7.81025
7.81025,6.3245554
6.3245554,2.236068
2.236068,19.104973
19.104973,19.313208
19.313208,55
55,15.556349
15.556349,30.805843
21.954498,22.847319
22.847319,37.336308
37.336308,24.207438
24.207438,12.0415945
7.071068,18
15.6205,33.24154
33.24154,13.453624
13.453624,10.770329
10.770329,23.259407
18.681541,12.0415945
12.0415945,9.055386
9.055386,11.045361
11.045361,20.808653
20.808653,20.248457
20.248457,40.60788
40.60788,9.055386
9.055386,17.20465
17.20465,13.928389
13.928389,7.28011
7.28011,8.602325
8.602325,11.401754
11.401754,23.086792
23.086792,39.698868
14.3178215,14.764823
14.764823,28.01785
28.01785,27.45906
27.45906,17.804493
17.804493,16
16,32.55764
32.55764,23.70654
23.70654,15.231546
2,30
30,23.194826
23.194826,30
30,13
13,8.602325
8.602325,7.2111025
7.2111025,7
23.70654,7
7,21.470911
21.470911,16.03122
16.03122,13
14,9.899495
9.899495,17.464249
18.601076,36.138622
11,10.440307
8.944272,12.0415945
12.0415945,38.118237
38.118237,17.888544
17.888544,5.656854
5.656854,2.236068
2.236068,16.970562
16.970562,13.892444
13.892444,15.811388
15.811388,21.540659
14.3178215,54.378304
54.378304,18.439089
18.439089,22.561028
22.561028,16.552946
16.552946,9.219544
9.219544,5.3851647
19.209373,16.124516
16.124516,21.633308
21.633308,38.118237
9.433981,5
5,9.899495
20.615528,10.630146
10.630146,26.832815
26.832815,36.878178
36.878178,13.453624
17.262676,21.954498
21.954498,20.808653
20.808653,27.784887
27.784887,15.556349
15.556349,14.3178215
11.18034,36.359318
25,6.4031243
6.4031243,6.0827627
6.0827627,7.28011
7.28011,14.035668
14.035668,11.661903
11.661903,12.369317
12.369317,19.313208
19.313208,49.010204
49.010204,18.788294
18.788294,21.095022
21.095022,8.246211
8.246211,15.652476
11.401754,11.7046995
11.7046995,20
20,25.612497
25.612497,52.49762
8.246211,10.29563
24.186773,38.470768
38.470768,25.942244
25.942244,13.601471
13.601471,19.416489
19.416489,18.788294
18.788294,25.553865
25.553865,11.045361
8.602325,8.5440035
24.33105,22.627417
22.627417,17.029387
17.029387,19.104973
22.090721,30.805843
30.805843,15.811388
15.811388,15.231546
15.231546,13.152946
13.152946,14.56022
14.56022,27.202942
27.202942,22.627417
22.627417,15.524175
15.524175,13.152946
13.152946,9.219544
9.219544,7.071068
7.071068,60.959003
60.959003,3.1622777
9.848858,26.925823
26.925823,54.589375
9,25.495098
25.495098,12.0415945
12.0415945,18.110771
18.110771,20.396078
20.396078,35.69314
35.69314,5.656854
5.656854,16.492422
16.492422,30.083218
16.40122,2.236068
12.083046,9
9,20.22375
20.22375,18.384777
18.384777,14.035668
14.035668,19.849434
19.849434,37.85499
10.630146,37.12142
10.440307,39.20459
39.20459,16.155495
16.155495,9.219544
9.219544,8.5440035
8.5440035,3.6055512
24.04163,30.413813
13,6.3245554
6.3245554,28.301943
28.301943,22.203604
22.203604,40.459858
40.459858,64.53681
17.888544,15.811388
8.062258,23.021729
21.931713,12.083046
12.083046,18.867962
18.867962,10.440307
10.440307,13
8.602325,39.39543
39.39543,13.038404
22.561028,9.433981
9.433981,17
17,23.409399
23.409399,21.931713
21.931713,12.206555
12.206555,12.369317
12.369317,15.264338
15.264338,21.931713
21.931713,18.788294
18.788294,13.453624
13.453624,12.165525
12.165525,29.966648
29.966648,15.231546
15.231546,25.553865
25.553865,23.769728
16.40122,17.117243
17.117243,17.464249
17.464249,15.524175
15.524175,29.832869
29.832869,25.079872
25.079872,18.35756
18.35756,19.416489
19.416489,13
13,19.723083
19.723083,25.059929
25.059929,29.068884
29.068884,7
7,21.023796
21.023796,14.142136
14.142136,13.601471
13.601471,20.09975
20.09975,16.643316
16.643316,68.73136
68.73136,18.35756
18.35756,25.806976
16.643316,31.764761
23.323807,17.720045
17.720045,19.235384
19.235384,19.697716
19.697716,13
13,23.194826
23.194826,19.026299
19.026299,11.401754
11.401754,46.52956
46.52956,15.132746
15.132746,11.7046995
11.7046995,14.56022
14.56022,20.59126
20.59126,10.440307
10.440307,26.172504
26.172504,12.806249
12.806249,24.207438
24.207438,17.029387
17.029387,17
17,3
3,1.4142135
9.219544,48.04165
28.600698,19.723083
19.723083,21.095022
21.095022,16.03122
16.03122,32.75668
10,23.021729
23.021729,23.021729
23.021729,19.104973
19.104973,3.1622777
3.1622777,22.627417
22.627417,11.313708
11.313708,20.396078
20.396078,28.653097
28.653097,29.410883
29.410883,7.28011
7.28011,9.219544
21.931713,10
10,38.209946
38.209946,15.6205
15.6205,8
8,13.341664
13.341664,11.401754
11.401754,12.0415945
24.186773,9
9,16.124516
16.124516,31.257
31.257,22.803509
22.803509,25
25,8.062258
8.062258,11.045361
11.045361,39.051247
39.051247,23.345236
23.345236,38.910152
16.552946,34.4093
34.4093,34.058773
34.058773,20.615528
6.4031243,12.0415945
12.0415945,43.27817
43.27817,13
13,11.045361
11.045361,5.3851647
5.3851647,8.246211
22.847319,20.248457
20.248457,31.04835
31.04835,26.172504
26.172504,61.073727
20.024984,7.615773
7.615773,2.236068
7.615773,33.30165
60.016663,5.3851647
5.3851647,4.472136
4.472136,9.486833
12.165525,4.472136
4.472136,13
13,6
7.615773,23
23,18.110771
18.110771,5.0990195
5.0990195,8.944272
8.944272,14.035668
14.035668,4.1231055
64.56005,11.7046995
5,26.57066
26.57066,26
26,23.537205
23.537205,27.018513
27.018513,12.806249
24.5153,12.206555
8.062258,26.476404
12.649111,27.58623
27.58623,8.062258
8.062258,22.472204
22.472204,15
15,27.45906
27.45906,29.966648
8.5440035,7
7,19.104973
17.464249,13.601471
13.601471,13
13,17.029387
17.029387,15.811388
15.811388,11.313708
11.313708,14.035668
14.035668,18.248287
18.248287,19.646883
19.646883,21.470911
21.470911,21.931713
21.931713,19.104973
19.104973,18.681541
18.681541,8.602325
56.0357,23.021729
23.021729,19.416489
19.416489,12.806249
12.806249,17.117243
17.117243,30.413813
30.413813,16.552946
17.691807,26.305893
9,16.970562
16.970562,25.495098
25.495098,15.264338
15.264338,23.409399
23.409399,12.206555
12.206555,2.828427
11.7046995,8.246211
9.219544,46.238514
46.238514,25.806976
58.30952,14
16.03122,15
15,48.270073
18.788294,13
13,22.090721
22.090721,3.1622777
3.1622777,46.173584
26,6.3245554
8.062258,6
6,9.219544
9.219544,22.847319
10,26.076809
26.076809,17.720045
17.720045,29.017237
29.017237,6.3245554
6.3245554,15.132746
15.132746,12.529964
12.529964,28.42534
28.42534,20.024984
20.024984,33.941124
33.941124,27.730848
27.730848,27.658634
10,3.6055512
3.6055512,6.708204
6.708204,14.035668
14.035668,27.073973
27.073973,9.219544
9.219544,8.062258
8.062258,9.899495
9.899495,31.575306
31.575306,10.816654
10.816654,13.601471
13.601471,14.866069
14.866069,13.341664
13.341664,19.849434
19.849434,13.601471
13.601471,31.38471
31.38471,14.142136
14.142136,17.088007
17.088007,17.464249
17.464249,12.165525
12.165525,17.117243
17.117243,14.422205
14.422205,69.77822
17.262676,1
9.219544,12.649111
12.649111,21.931713
9.899495,6.4031243
34.234486,17.262676
17.262676,41.400482
41.400482,6.3245554
6.3245554,12.165525
12.165525,25.495098
25.495098,24.04163
24.04163,46.238514
46.238514,28.178005
28.178005,33.526108
33.526108,26.172504
14.035668,13.416408
13.416408,12.083046
12.083046,16.03122
16.03122,33.42155
33.42155,68.117546
26.305893,39.39543
39.39543,63.56886
63.56886,14.3178215
14.422205,7.81025
7.81025,12.0415945
16.155495,16
16,8
13.152946,11.18034
26.076809,30.083218
30.083218,9.899495
9.899495,21.377558
21.377558,13.601471
13.601471,14.142136
14.142136,12.806249
14.142136,12
12,12.0415945
12.0415945,12.0415945
12.0415945,41.04875
41.04875,29.15476
29.15476,23.70654
23.70654,66.37017
15,28.01785
28.01785,11.18034
12.083046,17.888544
21.023796,8.944272
8.944272,12
12,19.723083
19.723083,24.698177
24.698177,8.062258
8.062258,29.832869
28.86174,26.076809
10.198039,14.21267
14.21267,31.622776
31.622776,22.803509
22.803509,18.439089
18.439089,12.0415945
12.0415945,8.5440035
8.5440035,11.18034
11.18034,9.219544
9.219544,12.0415945
12.0415945,23.600847
23.600847,10.630146
10.630146,8.602325
23.021729,13.416408
13.416408,8.944272
25.23886,9.486833
9.486833,10.770329
10.770329,15.033297
15.033297,13.928389
13.928389,6.708204
6.708204,11.401754
11.401754,8.602325
8.602325,13.928389
13.928389,7
5,5.0990195
5.0990195,22.090721
22.090721,10.049875
10.049875,17.029387
17.029387,16.124516
16.124516,20.024984
20.024984,11
11,32.55764
32.55764,33.970577
33.970577,14.764823
14.764823,9.899495
9.899495,13.601471
13.601471,12
12,19.416489
19.416489,7.81025
7.81025,13
13,19.416489
19.416489,24.33105
24.33105,14.142136
14.142136,54.74486
27.018513,17
7.28011,5.0990195
10,13
13,12.165525
12.165525,20.808653
20.808653,17.029387
17.029387,21.470911
21.470911,20.22375
20.22375,22.36068
22.36068,7.28011
7.28011,8.062258
8.062258,7
19.924858,10.198039
10.198039,13.038404
13.038404,11.045361
24.083189,14
14,9.219544
9.219544,26.476404
26.476404,25.495098
25.495098,44.598206
12.529964,45.607018
45.607018,11.045361
6.708204,9.486833
9.486833,18.248287
18.248287,21.095022
21.095022,13.038404
13.038404,11.18034
11.18034,8.5440035
19.416489,22.36068
22.36068,12.806249
12.806249,12.206555
12.206555,7.28011
7.28011,7.2111025
7.2111025,9.433981
9.433981,8.602325
8.602325,8.944272
8.944272,10.049875
10.049875,5.0990195
5.0990195,7.615773
7.615773,28.79236
28.79236,28.635643
28.635643,14.3178215
14.3178215,29.681644
6.4031243,14.56022
16.643316,28.442924
28.442924,25.079872
25.079872,9.219544
9.219544,11.7046995
11.7046995,9.848858
9.848858,26.24881
26.24881,16.155495
16.155495,14.142136
14.142136,8.246211
8.246211,16.03122
16.124516,16.03122
16.03122,24.5153
24.5153,21.931713
21.931713,7.071068
7.071068,11
11,12
12,25.059929
25.059929,12.0415945
12.0415945,12.206555
12.206555,5.3851647
5.3851647,13.341664
13.341664,20.615528
20.615528,11.313708
18.384777,20.59126
20.59126,12.0415945
12.0415945,18.248287
18.248287,8.062258
8.062258,12.0415945
12.0415945,17.720045
17.720045,7.2111025
6.708204,14.764823
14.764823,29.15476
29.15476,8.246211
8.246211,16.27882
16.27882,15.811388
15.811388,8
8,22.472204
22.472204,20.248457
20.248457,13.341664
13.341664,17.691807
17.691807,13.453624
13.453624,4.472136
19.209373,25.632011
12.0415945,18.439089
18.439089,26
26,12.206555
12.206555,12.0415945
12.0415945,21.470911
21.470911,20.59126
20.59126,13
13,41.14608
14,34.928497
34.928497,11.18034
11.18034,13.601471
13.601471,7
7,75.60423
75.60423,13.928389
13.928389,12.649111
12.649111,50.08992
50.08992,16.40122
16.40122,2.236068
2.236068,15.231546
15.231546,6.708204
6.708204,9
9,14.035668
14.035668,27.073973
27.073973,22.825424
22.825424,13.152946
13.152946,28.86174
28.86174,18.601076
18.601076,12.649111
12.649111,19.723083
19.723083,12
12,10
10,8.062258
8.062258,4.1231055
4.1231055,17.804493
17.804493,5.656854
13.038404,14.866069
14.866069,37.64306
37.64306,9.848858
7.2111025,8.062258
8.062258,7
7,12.806249
12.806249,22.472204
22.472204,13.928389
13.928389,17.691807
17.691807,15.6205
15.6205,11.401754
11.401754,11
11,8.062258
8.062258,11.313708
11.313708,9.219544
9.219544,9
9,13.892444
13.892444,14.035668
14.035668,12.0415945
12.0415945,20.518284
20.518284,23.600847
23.600847,13.892444
13.892444,20.248457
20.248457,11.401754
11.401754,43.829212
43.829212,8
18.867962,29.410883
29.410883,8.062258
8.062258,10.29563
25.495098,10
10.29563,10.770329
10.770329,9.219544
9.219544,12.0415945
12.0415945,11.045361
11.045361,9.219544
9.219544,7.28011
7.28011,9.486833
9.486833,7.2111025
7.2111025,22.203604
22.203604,27.89265
27.89265,6.708204
6.708204,16.552946
16.552946,19.697716
19.697716,24.020824
24.020824,19.235384
19.235384,20.12461
20.12461,12.369317
12.369317,15.033297
15.033297,5.8309517
5.8309517,18.867962
5.3851647,21.931713
21.931713,8
8,10
10,18.384777
18.384777,8.485281
8.485281,15.811388
15.811388,11.401754
11.401754,13.892444
13.892444,10
10,11.7046995
11.7046995,4.1231055
4.1231055,16.27882
16.27882,10.29563
10.29563,27.294687
27.294687,47.853943
23,16
16,49.25444
49.25444,14
14,24.839485
24.839485,27.166155
27.166155,20.615528
20.615528,46.872166
46.872166,14.422205
14.422205,5.8309517
5.8309517,50.119858
35,14
14,26.305893
26.305893,9.219544
9.219544,13.601471
13.601471,15.132746
15.132746,8.246211
8.246211,9.433981
9.433981,27.018513
27.018513,7.615773
7.615773,11.7046995
11.7046995,38.626415
38.626415,13
13,11.18034
11.18034,7.615773
7.615773,7
7,11.045361
8.246211,23.43075
23.43075,70.178345
22.203604,9.055386
9.055386,10.198039
10.198039,2.236068
2.236068,10
20,10.198039
10.198039,19.235384
19.235384,32.89377
32.89377,8.5440035
8.5440035,7.81025
7.81025,9
9,10
10,8.062258
8.062258,7.2111025
7.2111025,7.2111025
7.2111025,8.944272
8.944272,5.656854
5.656854,9.848858
9.848858,3.1622777
3.1622777,9.219544
9.219544,6.4031243
6.4031243,8.062258
8.062258,8.062258
8.062258,24.083189
13,45.254833
25.298222,27.313
27.313,22.847319
22.847319,14.866069
14.866069,23.086792
23.086792,17.464249
17.464249,10.770329
10.770329,25.495098
25.495098,19.235384
19.235384,4.472136
4.472136,12.649111
12.649111,9.433981
9.433981,21.023796
21.023796,26.627054
26.627054,6.4031243
6.4031243,35.735138
35.735138,16.552946
16.552946,9.848858
9.848858,14.142136
14.142136,13.341664
13.341664,19.104973
19.104973,9.219544
9.219544,9.219544
9.219544,4.1231055
4.1231055,11.401754
11.401754,23.259407
23.259407,27.513634
27.513634,38.948685
6.3245554,17.262676
17.262676,29.529646
29.529646,18.384777
18.384777,34.20526
34.20526,15.524175
15.524175,7.28011
7.28011,4.2426405
4.2426405,6.3245554
6.3245554,23.537205
23.537205,6.3245554
6.3245554,5.8309517
5.8309517,8.5440035
8.5440035,27.658634
27.658634,26.400757
10.440307,19.235384
19.235384,11.313708
11.313708,18.384777
18.384777,9
9,3.6055512
14.764823,23.409399
23.409399,8.5440035
8.5440035,20.09975
20.09975,33.54102
33.54102,6.708204
6.708204,13.038404
13.038404,22.472204
22.472204,8.062258
8.062258,7.81025
7.81025,34
34,12.369317
12.369317,11.18034
11.18034,26.019224
26.019224,34.43835
34.43835,23.345236
23.345236,15.652476
17.088007,9.848858
9.848858,13
13,9.219544
9.219544,7.2111025
7.2111025,11
11,9
9,19.924858
4.2426405,12.206555
12.206555,19.104973
19.104973,31.622776
7.071068,8.944272
8.944272,5.8309517
5.8309517,17.262676
17.262676,26.400757
26.400757,9.055386
9.055386,9.219544
9.219544,9.219544
9.219544,19.235384
19.235384,22.825424
22.825424,16.40122
38.600517,32.140316
32.140316,27.89265
14,25.495098
25.495098,34.234486
19.026299,21.213203
21.213203,19.924858
19.924858,20.59126
20.59126,14
14,2.236068
2.236068,52.3259
52.3259,17.464249
17.464249,17.262676
17.262676,10.630146
16.643316,17.464249
17.464249,10.440307
10.440307,12.529964
12.529964,11.18034
11.18034,16.124516
16.124516,7
7,17
17,7.28011
7.28011,7.2111025
6.3245554,10.440307
10.440307,43.046486
9.899495,8.944272
8.944272,27.202942
27.202942,12.806249
12.806249,8.062258
8.062258,34.785053
34.785053,14.142136
14.142136,9.848858
9.848858,39.012817
8.944272,12.727922
28.79236,7.071068
7.071068,18.439089
18.439089,15.297058
15.297058,10.440307
10.440307,10.198039
10.198039,25.298222
25.298222,12.649111
12.649111,14.3178215
14.3178215,9.433981
9,6.4031243
6.4031243,10.198039
10.198039,19.416489
19.416489,23.600847
23.600847,10.049875
10.049875,13.928389
13.928389,22
22,19.723083
19.723083,8.602325
8.602325,9.219544
9.219544,11.661903
11.661903,28.86174
28.86174,36.124783
36.124783,16.03122
16.03122,33.30165
33.30165,21.213203
21.213203,15.132746
15.132746,15.811388
15.811388,15.132746
10.198039,12.0415945
12.0415945,11.045361
11.045361,12.727922
12.727922,16.27882
15.652476,10.198039
10.198039,9.219544
9.219544,2.828427
2.828427,9.433981
9.433981,11.401754
11.401754,7.071068
7.071068,8.062258
8.062258,31.04835
31.04835,51.24451
20.880613,17.20465
17.20465,8.5440035
8.5440035,20
20,7
7,8.944272
8.944272,15.231546
14.035668,26.925823
26.925823,34.98571
34.98571,74
4.1231055,23.259407
23.259407,21.400934
21.400934,11.661903
11.661903,25.632011
25.632011,6.3245554
6.3245554,8.062258
8.062258,9.055386
9.055386,22.203604
22.203604,10.816654
10.816654,9.433981
9.433981,27.018513
27.018513,12.0415945
13.038404,19.697716
19.697716,14.3178215
14.3178215,15
15,31.320919
31.320919,25.632011
25.632011,10.198039
10.198039,11.7046995
11.7046995,42.0119
12,26.172504
26.172504,14.21267
14.21267,17.804493
34.132095,14.3178215
14.56022,14.422205
5,23.021729
23.021729,9.486833
9.486833,10
10,10.440307
10.440307,15.297058
15.297058,25.079872
25.079872,9.219544
9.219544,3.6055512
18.384777,7.28011
7.28011,52.009613
52.009613,14.866069
14.866069,17.804493
17.804493,41.761227
41.761227,26.24881
26.24881,18
18,22.022715
22.022715,20.615528
20.615528,6.4031243
6.4031243,18.110771
18.110771,13
13,16.27882
16.27882,5.3851647
5.3851647,12.165525
12.165525,14.422205
14.422205,23.769728
12.0415945,33.13608
33.13608,12.0415945
12.0415945,11.18034
11.18034,18.681541
18.681541,42.047592
23.259407,41.868843
41.868843,41.4367
41.4367,49.396355
25,32.202484
5,5
5,6
6,5
5,18.439089
18.439089,7.071068
7.071068,11.401754
11.401754,5.8309517
5.8309517,7.2111025
7.2111025,5.8309517
5.8309517,10.29563
10.29563,25.495098
25.495098,20.248457
20.248457,15.652476
15.652476,28.071337
28.071337,11.661903
11.661903,23.259407
23.259407,27.073973
23.43075,11.7046995
11.7046995,20.615528
20.615528,20.615528
20.615528,14.3178215
14.3178215,9.055386
9.055386,43.68066
43.68066,16.970562
16.970562,11.045361
7.81025,5.3851647
5.3851647,11.045361
11.045361,7.071068
7.071068,9.219544
9.219544,1.4142135
58.728188,4.472136
4.472136,12
12,16.03122
9.486833,19.235384
19.235384,8
8,34.88553
34.88553,7.615773
7.615773,3
3,15.652476
11.18034,27.018513
27.018513,21.023796
20.808653,17.464249
17.464249,49.24429
12.369317,21.213203
21.213203,32.01562
32.01562,8.944272
8.944272,32.55764
32.55764,13.152946
13.152946,2
29.966648,7.071068
7.071068,12.369317
12.369317,14.764823
14.764823,22.472204
26.41969,4.2426405
4.2426405,6.0827627
6.0827627,5.3851647
5.3851647,12.206555
12.206555,10
10,25.079872
25.079872,11.7046995
11.7046995,9.486833
9.486833,31
31,20.880613
20.880613,12.165525
12.165525,9.433981
9.433981,6.4031243
6.4031243,16.124516
16.124516,14.56022
22.135944,10
10,13
13,10.816654
10.816654,12
12,21.954498
21.954498,12.0415945
12.0415945,34.928497
34.928497,37.696156
37.696156,44.72136
19.723083,25
25,48.9183
19.313208,18.027756
18.027756,27.658634
27.658634,11.045361
11.045361,9.219544
9.219544,3.1622777
3.1622777,7.071068
7.071068,8.062258
8.062258,4.1231055
12.649111,14.142136
14.142136,32.649654
32.649654,28.600698
28.600698,18.681541
18.681541,12.206555
12.206555,31.257
31.257,38.63936
38.63936,23.43075
23.43075,44.04543
44.04543,40.261642
40.261642,27.658634
21.954498,5
5,13.341664
7.2111025,8.246211
8.246211,17
17,7.28011
7.28011,13.416408
13.416408,31.827662
31.827662,26.172504
26.172504,38.28838
